Locus_1828_Transcript_5/5_Confidence_0.600_Length_4230_transcripts_v2_22|protein	sp|B5DFC9|NID2_RAT	36.30	135	69	2	2577	2930	962	1096	4e-19	98.2
Locus_1828_Transcript_4/5_Confidence_0.600_Length_4220_transcripts_v2_23|protein	sp|P81439|EQST_ACTEQ	39.46	185	90	6	768	1277	16	193	1e-26	  114
Locus_1762_Transcript_12/14_Confidence_0.320_Length_4213_transcripts_v2_24|dna-binding	sp|P81270|ERG_MOUSE	47.61	355	152	8	1824	775	121	446	1e-86	  296
Locus_11580_Transcript_5/8_Confidence_0.318_Length_4159_transcripts_v2_26|nicotinamide	sp|Q4L750|DHA_STAHJ	30.79	341	203	7	417	1412	1	317	1e-32	  136
transcripts_v2_27|nicotinamide	sp|P11024|NNTM_BOVIN	62.01	1082	378	10	276	3443	10	1084	0.0	 1248
Locus_11580_Transcript_6/8_Confidence_0.318_Length_4152_transcripts_v2_28|nicotinamide	sp|P11024|NNTM_BOVIN	62.01	1082	378	10	3877	710	10	1084	0.0	 1248
Locus_1199_Transcript_2/4_Confidence_0.583_Length_4114_transcripts_v2_29|serine	sp|Q627N3|GLC7B_CAEBR	88.62	334	21	2	2704	3699	2	320	0.0	  609
transcripts_v2_30|novel	sp|Q9ER65|CSTN2_MOUSE	26.36	846	559	21	3553	1145	36	860	8e-78	  282
Locus_1045_Transcript_8/10_Confidence_0.423_Length_4004_transcripts_v2_31|major	sp|P08582|TRFM_HUMAN	28.19	564	320	19	3971	2337	23	520	1e-57	  218
Locus_1045_Transcript_10/10_Confidence_0.500_Length_4004_transcripts_v2_32|major	sp|P19615|MYP_STRPU	30.93	624	347	17	3971	2214	132	709	2e-76	  282
Locus_11232_Transcript_11/14_Confidence_0.385_Length_3875_transcripts_v2_33|scavenger	sp|Q9UGM3|DMBT1_HUMAN	50.45	222	90	3	853	197	497	701	4e-54	  212
transcripts_v2_34|pyruvate	sp|Q59754|PPDK_RHIME	63.72	871	316	0	1988	4600	17	887	0.0	 1144
transcripts_v2_36|major	sp|P19615|MYP_STRPU	30.33	511	289	14	3716	2280	208	683	4e-57	  223
Locus_1161_Transcript_2/2_Confidence_0.875_Length_3753_transcripts_v2_37|neuralized	sp|Q96JN8|NEUL4_HUMAN	34.51	226	141	3	3217	2561	1337	1562	1e-37	  158
Locus_11232_Transcript_13/14_Confidence_0.205_Length_3630_transcripts_v2_38|scavenger	sp|Q95218|DMBT1_RABIT	56.15	187	79	2	560	9	716	902	1e-49	  197
Locus_177_Transcript_7/12_Confidence_0.261_Length_3573_transcripts_v2_39|vitellogenin	sp|Q91062|VIT_ICHUN	23.39	637	427	17	2526	742	306	923	2e-31	  138
Locus_1045_Transcript_1/10_Confidence_0.346_Length_3544_transcripts_v2_40|major	sp|P19615|MYP_STRPU	29.66	435	247	12	3512	2280	284	683	6e-45	  181
transcripts_v2_41|vitellogenin	sp|Q91062|VIT_ICHUN	22.09	860	593	22	2256	4703	97	923	1e-39	  166
Locus_12247_Transcript_3/4_Confidence_0.700_Length_3511_transcripts_v2_42|srcr	sp|Q9UGM3|DMBT1_HUMAN	43.70	341	165	6	2330	3271	362	702	1e-58	  226
Locus_12247_Transcript_4/4_Confidence_0.700_Length_3510_transcripts_v2_43|srcr	sp|Q9UGM3|DMBT1_HUMAN	41.38	377	186	7	2345	3400	369	735	3e-60	  231
transcripts_v2_44|---NA---	sp|G8HTB6|ZPP_ACRMI	28.17	213	140	7	1643	1014	105	307	6e-13	75.9
Locus_11232_Transcript_7/14_Confidence_0.359_Length_3448_transcripts_v2_45|scavenger	sp|Q4A3R3|DMBT1_PIG	43.00	207	109	5	860	267	531	737	1e-36	  154
Locus_11232_Transcript_9/14_Confidence_0.359_Length_3448_transcripts_v2_46|scavenger	sp|Q95218|DMBT1_RABIT	56.15	187	79	2	560	9	716	902	2e-49	  196
transcripts_v2_47|strongylocentrotus	sp|Q2VLH6|C163A_MOUSE	51.69	178	84	2	536	9	169	346	5e-44	  178
Locus_12247_Transcript_1/4_Confidence_0.600_Length_3443_transcripts_v2_48|srcr	sp|Q60997|DMBT1_MOUSE	39.61	356	149	8	2345	3220	330	683	2e-49	  196
transcripts_v2_49|---NA---	sp|P19615|MYP_STRPU	29.63	378	220	10	3244	4305	328	683	6e-38	  160
transcripts_v2_50|vitellogenin	sp|Q91062|VIT_ICHUN	23.39	637	427	17	2526	742	306	923	1e-31	  138
Locus_1045_Transcript_7/10_Confidence_0.346_Length_3353_transcripts_v2_51|major	sp|P20233|TRFEA_XENLA	35.33	167	86	8	1664	1185	187	338	3e-14	81.3
transcripts_v2_52|fibroblast	sp|Q91287|FGFR3_PLEWA	55.75	348	141	5	2556	1525	410	748	2e-120	  397
Locus_1451_Transcript_5/10_Confidence_0.594_Length_3349_transcripts_v2_53|ets-1	sp|P29773|ETS2_LYTVA	63.16	95	34	1	2132	2416	2	95	1e-33	  131
transcripts_v2_54|ets-1	sp|P41969|ELK1_MOUSE	43.59	117	63	2	2129	2479	2	115	1e-22	  105
Locus_10110_Transcript_3/3_Confidence_0.750_Length_3307_transcripts_v2_55|fibroblast	sp|Q91287|FGFR3_PLEWA	55.75	348	141	5	2511	1480	410	748	2e-120	  396
Locus_14240_Transcript_3/6_Confidence_0.600_Length_3292_transcripts_v2_56|novel	sp|Q9ER65|CSTN2_MOUSE	24.93	722	488	16	3291	1228	159	860	1e-62	  235
Locus_1840_Transcript_1/10_Confidence_0.308_Length_3245_transcripts_v2_57|oncoprotein	sp|G8HTB6|ZPP_ACRMI	28.17	213	140	7	1643	1014	105	307	6e-13	75.9
transcripts_v2_58|strongylocentrotus	sp|P28827|PTPRM_HUMAN	40.55	402	232	6	1209	19	978	1377	3e-87	  313
Locus_10478_Transcript_7/15_Confidence_0.457_Length_3244_transcripts_v2_59|protein	sp|O14522|PTPRT_HUMAN	41.19	505	287	8	1745	3238	869	1370	1e-113	  390
transcripts_v2_60|strongylocentrotus	sp|P23142|FBLN1_HUMAN	37.40	254	135	13	1201	1920	308	551	3e-29	  129
transcripts_v2_61|microneme	sp|B3EWY9|MLP_ACRMI	38.04	836	485	15	7	2472	710	1526	2e-176	  565
transcripts_v2_62|microneme	sp|Q63661|MUC4_RAT	28.48	481	278	17	4	1371	1612	2051	4e-38	  159
Locus_14240_Transcript_4/6_Confidence_0.600_Length_3209_transcripts_v2_64|novel	sp|Q8VDA1|CSTN2_RAT	25.80	655	439	14	3208	1340	159	798	1e-59	  225
Locus_11612_Transcript_1/2_Confidence_1.000_Length_3161_transcripts_v2_65|nematostella	sp|O24731|THSA_THEK8	38.56	542	326	6	1527	3152	3	537	6e-122	  391
Locus_11612_Transcript_2/2_Confidence_1.000_Length_3161_transcripts_v2_66|t-complex	sp|Q3T0K2|TCPG_BOVIN	73.94	541	139	2	1632	10	2	540	0.0	  852
Locus_12087_Transcript_1/1_Confidence_1.000_Length_3121_transcripts_v2_67|myosin	sp|P24733|MYS_ARGIR	58.20	945	380	7	2802	4	2	943	0.0	 1117
Locus_16565_Transcript_1/1_Confidence_1.000_Length_3117_transcripts_v2_68|alpha-glucosidase	sp|Q9F234|AGL2_BACTQ	29.79	809	431	28	188	2596	47	724	7e-87	  303
transcripts_v2_69|clathrin	sp|Q68FD5|CLH1_MOUSE	78.72	907	154	1	3089	369	776	1643	0.0	 1469
transcripts_v2_70|strongylocentrotus	sp|P53675|CLH2_HUMAN	74.58	901	190	1	3089	387	776	1637	0.0	 1347
transcripts_v2_71|transducin-like	sp|O42478|TLE4_XENLA	66.48	540	131	11	1028	2533	245	772	0.0	  638
transcripts_v2_73|translocon-associated	sp|A6QLP7|SSRA_BOVIN	54.25	212	92	3	2579	1944	80	286	8e-53	  192
Locus_1793_Transcript_1/1_Confidence_1.000_Length_3047_transcripts_v2_74|ubiquitin-activating	sp|Q29504|UBA1_RABIT	65.96	943	312	5	5	2827	123	1058	0.0	 1298
Locus_1154_Transcript_1/5_Confidence_0.583_Length_3016_transcripts_v2_75|transducin-like	sp|O42478|TLE4_XENLA	66.48	540	131	11	995	2500	245	772	0.0	  638
transcripts_v2_76|serine	sp|Q627N3|GLC7B_CAEBR	88.62	334	21	2	127	1122	2	320	0.0	  610
transcripts_v2_78|staphylococcal	sp|Q5REU4|SND1_PONAB	59.73	904	337	12	77	2746	19	909	0.0	 1031
transcripts_v2_79|probable	sp|Q5HYM0|ZC12B_HUMAN	69.90	196	56	1	1838	1260	185	380	6e-88	  306
transcripts_v2_80|eukaryotic	sp|P38919|IF4A3_HUMAN	89.80	402	38	1	1515	310	13	411	0.0	  753
transcripts_v2_81|diaphanous	sp|O60879|DIAP2_HUMAN	41.69	451	257	2	2874	1522	651	1095	4e-89	  313
Locus_118_Transcript_2/6_Confidence_0.583_Length_2848_transcripts_v2_86|programmed	sp|Q9W6C5|PDC6I_XENLA	46.66	733	383	6	83	2272	1	728	0.0	  618
Locus_118_Transcript_4/6_Confidence_0.583_Length_2848_transcripts_v2_87|programmed	sp|Q9W6C5|PDC6I_XENLA	46.66	733	383	6	83	2272	1	728	0.0	  618
transcripts_v2_88|programmed	sp|Q8WUM4|PDC6I_HUMAN	47.30	740	381	6	83	2290	1	735	0.0	  615
Locus_13897_Transcript_3/4_Confidence_0.500_Length_2840_transcripts_v2_90|phosphoribosyl	sp|Q5XGI0|PRPS2_XENTR	83.44	308	51	0	1502	579	11	318	2e-180	  531
transcripts_v2_91|phosphoribosyl	sp|Q5XGI0|PRPS2_XENTR	82.37	312	52	1	1336	2262	7	318	3e-177	  524
transcripts_v2_92|dna	sp|Q4W5Z4|DNM3A_CHICK	47.02	689	313	9	2622	607	223	876	0.0	  596
Locus_118_Transcript_5/6_Confidence_0.583_Length_2819_transcripts_v2_93|programmed	sp|Q9W6C5|PDC6I_XENLA	46.66	733	383	6	83	2272	1	728	0.0	  618
transcripts_v2_94|x-box	sp|Q9R1S4|XBP1_RAT	66.27	83	28	0	1401	1649	50	132	2e-24	  109
transcripts_v2_96|x-box	sp|Q9R1S4|XBP1_RAT	66.27	83	28	0	1401	1649	50	132	1e-24	  109
transcripts_v2_98|nematostella	sp|Q9D9B4|CJ011_MOUSE	55.88	170	75	0	576	67	2	171	4e-41	  157
Locus_16026_Transcript_1/1_Confidence_1.000_Length_2715_transcripts_v2_99|synaptic	sp|Q8JFV8|VAT1_DANRE	53.25	323	149	2	2713	1748	87	408	2e-116	  371
Locus_1427_Transcript_1/1_Confidence_1.000_Length_2684_transcripts_v2_100|protein	sp|O75081|MTG16_HUMAN	50.41	482	170	16	217	1494	130	598	4e-122	  391
Locus_10478_Transcript_10/15_Confidence_0.370_Length_2672_transcripts_v2_101|protein	sp|P28827|PTPRM_HUMAN	40.80	402	231	6	1209	19	978	1377	3e-89	  315
Locus_10490_Transcript_1/1_Confidence_1.000_Length_2664_transcripts_v2_102|copper-transporting	sp|P35670|ATP7B_HUMAN	41.31	777	353	11	2528	435	56	808	2e-175	  554
transcripts_v2_103|basic	sp|Q7KM13|HEY_DROME	36.15	130	57	3	32	412	109	215	4e-13	76.3
transcripts_v2_104|programmed	sp|P12815|PDCD6_MOUSE	67.27	165	54	0	1150	1644	24	188	9e-73	  243
transcripts_v2_105|tyrosinase	sp|Q04604|TYRO_PELNI	36.25	469	278	10	2516	1122	13	464	2e-104	  339
Locus_1048_Transcript_3/3_Confidence_0.667_Length_2594_transcripts_v2_106|protein	sp|P15541|AMPN_RABIT	37.57	543	307	12	3	1565	429	961	3e-109	  364
transcripts_v2_108|protein	sp|Q90Z00|FGR1A_DANRE	43.77	297	149	3	227	1093	459	745	7e-73	  261
Locus_118_Transcript_1/6_Confidence_0.500_Length_2511_transcripts_v2_110|pdcd6ip	sp|Q8WUM4|PDC6I_HUMAN	44.74	599	316	4	139	1935	145	728	3e-143	  451
Locus_13010_Transcript_2/3_Confidence_0.833_Length_2502_transcripts_v2_111|phospholipase	sp|F8S101|PLB_CROAD	50.28	537	248	13	3	1589	26	551	5e-169	  508
transcripts_v2_113|member	sp|Q6NYB7|RAB1A_RAT	91.75	206	14	2	1184	1795	1	205	5e-127	  385
transcripts_v2_114|catna1	sp|B7ZC77|CTNA2_DANRE	48.86	352	141	9	1392	2366	520	859	2e-71	  257
Locus_13446_Transcript_1/1_Confidence_1.000_Length_2455_transcripts_v2_115|lysyl-trna	sp|Q99MN1|SYK_MOUSE	75.34	515	120	4	280	1815	65	575	0.0	  798
Locus_1679_Transcript_3/10_Confidence_0.231_Length_2447_transcripts_v2_116|basic	sp|Q7KM13|HEY_DROME	36.15	130	57	3	32	412	109	215	4e-13	76.3
transcripts_v2_117|nematostella	sp|A6QP70|SGCB_BOVIN	28.53	326	200	8	112	1056	10	313	9e-30	  125
transcripts_v2_118|eukaryotic	sp|Q6GL89|IF2A_XENTR	66.46	325	84	3	1094	2062	1	302	8e-123	  379
Locus_10478_Transcript_13/15_Confidence_0.326_Length_2432_transcripts_v2_119|protein	sp|P28827|PTPRM_HUMAN	40.80	402	231	6	1209	19	978	1377	7e-90	  315
Locus_1048_Transcript_2/3_Confidence_0.667_Length_2430_transcripts_v2_120|protein	sp|Q95334|AMPE_PIG	38.33	527	305	10	3	1565	428	940	1e-106	  355
Locus_11245_Transcript_1/2_Confidence_1.000_Length_2416_transcripts_v2_121|collagen	sp|A0MSJ1|CRA1B_DANRE	38.77	779	338	17	312	2411	634	1352	4e-51	  198
transcripts_v2_122|solute	sp|P58743|S26A5_HUMAN	34.15	738	412	10	2273	186	29	734	3e-109	  357
Locus_1048_Transcript_1/3_Confidence_0.667_Length_2415_transcripts_v2_123|protein	sp|P15541|AMPN_RABIT	37.57	543	307	12	3	1565	429	961	7e-110	  364
transcripts_v2_124|protein	sp|G8HTB6|ZPP_ACRMI	33.45	287	171	10	1613	804	67	350	3e-36	  146
Locus_15292_Transcript_3/4_Confidence_0.625_Length_2410_transcripts_v2_125|fructose-	sp|Q9Z1N1|F16P2_RAT	62.04	324	121	2	1160	2131	8	329	3e-140	  424
Locus_10201_Transcript_1/1_Confidence_1.000_Length_2408_transcripts_v2_126|protein	sp|Q15436|SC23A_HUMAN	72.54	590	154	3	2395	629	49	631	0.0	  914
Locus_11245_Transcript_2/2_Confidence_1.000_Length_2408_transcripts_v2_127|oryctolagus	sp|Q17RW2|COOA1_HUMAN	40.26	534	252	9	949	2403	923	1438	3e-39	  161
Locus_1762_Transcript_14/14_Confidence_0.220_Length_2406_transcripts_v2_133|dna-binding	sp|P81270|ERG_MOUSE	47.61	355	152	8	1824	775	121	446	3e-89	  296
Locus_1411_Transcript_7/14_Confidence_0.206_Length_2399_transcripts_v2_136|reticulon	sp|O75298|RTN2_HUMAN	34.07	182	120	0	376	921	344	525	5e-24	  110
Locus_14606_Transcript_1/1_Confidence_1.000_Length_2399_transcripts_v2_137|ferm	sp|Q6P5H6|FRMD5_MOUSE	50.29	344	165	4	119	1144	8	347	5e-110	  352
Locus_1411_Transcript_5/14_Confidence_0.235_Length_2398_transcripts_v2_138|reticulon	sp|Q9NQC3|RTN4_HUMAN	46.70	182	97	0	379	924	1005	1186	5e-41	  166
transcripts_v2_139|proteasome	sp|P62198|PRS8_RAT	96.43	308	11	0	2389	1466	99	406	0.0	  616
transcripts_v2_140|reticulon	sp|Q9NQC3|RTN4_HUMAN	46.70	182	97	0	2007	1462	1005	1186	5e-41	  166
transcripts_v2_142|solute	sp|Q1KZG0|S39A4_BOVIN	45.26	137	69	2	425	835	487	617	2e-22	  106
Locus_1562_Transcript_5/6_Confidence_0.571_Length_2377_transcripts_v2_143|solute	sp|Q6P5F6|S39AA_MOUSE	57.24	145	53	3	467	886	668	808	2e-32	  139
transcripts_v2_147|strongylocentrotus	sp|P62198|PRS8_RAT	96.43	308	11	0	2355	1432	99	406	0.0	  616
transcripts_v2_148|peptidylglycine	sp|Q9V5E1|PAL1_DROME	35.37	229	139	5	2	667	233	459	2e-25	  115
Locus_13010_Transcript_3/3_Confidence_0.667_Length_2340_transcripts_v2_149|phospholipase	sp|F8S101|PLB_CROAD	50.28	537	248	13	3	1589	26	551	9e-170	  508
Locus_13010_Transcript_1/3_Confidence_0.667_Length_2335_transcripts_v2_151|phospholipase	sp|F8S101|PLB_CROAD	50.28	537	248	13	3	1589	26	551	8e-170	  508
transcripts_v2_152|scavenger	sp|P27615|SCRB2_RAT	33.55	453	257	14	146	1477	26	443	1e-76	  261
Locus_10264_Transcript_3/3_Confidence_0.500_Length_2320_transcripts_v2_153|bos	sp|Q3ZCC3|TRAF6_BOVIN	40.12	516	272	9	148	1680	36	519	2e-113	  361
Locus_1816_Transcript_1/1_Confidence_1.000_Length_2312_transcripts_v2_155|hbs1-like	sp|Q5R6Y0|HBS1L_PONAB	51.05	711	292	10	2308	257	1	682	0.0	  677
transcripts_v2_156|signal	sp|Q9U5L1|SRPR_DROME	54.18	526	186	5	370	1893	126	614	1e-167	  504
transcripts_v2_157|protein	sp|Q7RTW8|OTOAN_HUMAN	22.25	346	225	9	768	1709	754	1087	2e-08	62.0
transcripts_v2_158|paired	sp|Q96ST3|SIN3A_HUMAN	51.82	658	254	8	3	1862	634	1266	0.0	  645
Locus_1161_Transcript_1/2_Confidence_0.625_Length_2267_transcripts_v2_160|neuralized	sp|Q96JN8|NEUL4_HUMAN	34.51	226	141	3	537	1193	1337	1562	1e-38	  158
transcripts_v2_161|taeniopygia	sp|B8V7R6|COA_ACRMI	41.34	254	126	8	1744	2469	641	883	2e-42	  171
transcripts_v2_163|protein	sp|Q13231|CHIT1_HUMAN	50.14	369	168	7	1088	2170	25	385	6e-113	  357
transcripts_v2_165|annexin	sp|P27214|ANX11_BOVIN	50.00	136	66	1	723	322	177	312	6e-32	  134
transcripts_v2_166|sorting	sp|Q6P8X1|SNX6_MOUSE	64.18	402	141	2	46	1242	1	402	2e-152	  460
Locus_14794_Transcript_2/6_Confidence_0.733_Length_2231_transcripts_v2_167|alpha	sp|Q64319|SLC31_RAT	40.88	433	223	10	374	1588	113	540	1e-99	  328
Locus_13599_Transcript_5/9_Confidence_0.364_Length_2229_transcripts_v2_168|annexin	sp|P14668|ANXA5_RAT	48.85	131	67	0	696	304	3	133	6e-31	  128
Locus_1523_Transcript_1/10_Confidence_0.419_Length_2225_transcripts_v2_169|ribulose	sp|Q41406|RBL2_SYMSP	98.08	469	8	1	1	1407	53	520	0.0	  927
transcripts_v2_170|ribulose	sp|Q41406|RBL2_SYMSP	98.08	469	8	1	1	1407	53	520	0.0	  927
Locus_13599_Transcript_2/9_Confidence_0.364_Length_2222_transcripts_v2_171|annexin	sp|P20073|ANXA7_HUMAN	43.50	177	87	2	1428	1958	154	317	3e-34	  141
Locus_12107_Transcript_1/2_Confidence_1.000_Length_2214_transcripts_v2_172|tbc	sp|Q8TC07|TBC15_HUMAN	25.75	431	211	12	136	1401	306	636	2e-33	  140
Locus_13917_Transcript_1/1_Confidence_1.000_Length_2202_transcripts_v2_173|g1	sp|P15170|ERF3A_HUMAN	71.66	427	119	1	284	1564	71	495	0.0	  641
Locus_10379_Transcript_3/4_Confidence_0.500_Length_2197_transcripts_v2_174|ser	sp|P54797|TNG2_MOUSE	39.16	286	159	6	857	9	1	274	3e-58	  204
transcripts_v2_176|annexin	sp|P20072|ANXA7_BOVIN	45.34	161	83	2	747	265	137	292	3e-33	  137
Locus_1284_Transcript_2/4_Confidence_0.444_Length_2194_transcripts_v2_177|beta-sarcoglycan	sp|A6QP70|SGCB_BOVIN	28.53	326	200	8	112	1056	10	313	7e-30	  125
transcripts_v2_178|ist1	sp|Q568Z6|IST1_RAT	63.35	191	70	0	1139	567	5	195	4e-59	  209
Locus_1444_Transcript_3/3_Confidence_0.667_Length_2179_transcripts_v2_180|polyadenylate-binding	sp|Q9DDY9|PAB2A_XENLA	70.27	111	31	2	2154	1828	102	212	7e-30	  125
transcripts_v2_181|annexin	sp|P20073|ANXA7_HUMAN	44.94	158	75	1	795	322	154	299	4e-32	  134
Locus_11744_Transcript_1/1_Confidence_1.000_Length_2173_transcripts_v2_182|pre-mrna-processing-splicing	sp|Q99PV0|PRP8_MOUSE	91.49	552	47	0	4	1659	1784	2335	0.0	 1051
Locus_1565_Transcript_2/5_Confidence_0.667_Length_2151_transcripts_v2_183|rbm25	sp|P49756|RBM25_HUMAN	42.25	213	92	2	250	822	85	288	1e-34	  145
Locus_17849_Transcript_1/1_Confidence_1.000_Length_2142_transcripts_v2_184|rho	sp|Q6PCS4|RHG29_DANRE	37.78	270	153	1	1132	368	225	494	3e-47	  185
Locus_13599_Transcript_6/9_Confidence_0.364_Length_2141_transcripts_v2_185|annexin	sp|P20073|ANXA7_HUMAN	43.50	177	87	2	1347	1877	154	317	2e-34	  141
Locus_13629_Transcript_2/5_Confidence_0.700_Length_2140_transcripts_v2_186|rna	sp|Q52KV5|LEO1_XENLA	70.21	235	68	2	690	1388	387	621	4e-89	  300
transcripts_v2_188|nucleobindin	sp|P80303|NUCB2_HUMAN	49.29	280	127	4	2126	1317	91	365	7e-44	  167
transcripts_v2_189|isocitrate	sp|Q9K9H0|ACEA_BACHD	67.87	414	130	2	93	1334	15	425	0.0	  583
transcripts_v2_190|squamous	sp|O43290|SNUT1_HUMAN	48.82	340	151	6	1874	861	79	397	3e-68	  244
transcripts_v2_192|calmodulin-binding	sp|Q7XPJ0|KCBP_ORYSJ	65.00	40	14	0	128	9	848	887	4e-08	61.2
Locus_16567_Transcript_1/1_Confidence_1.000_Length_2104_transcripts_v2_195|zinc	sp|Q80TB7|ZSWM6_MOUSE	53.07	537	242	6	102	1697	676	1207	0.0	  570
Locus_1565_Transcript_4/5_Confidence_0.667_Length_2092_transcripts_v2_196|rbm25	sp|P49756|RBM25_HUMAN	41.67	216	92	2	250	831	85	288	1e-34	  145
Locus_1451_Transcript_8/10_Confidence_0.375_Length_2091_transcripts_v2_197|ets1	sp|P29773|ETS2_LYTVA	63.16	95	34	1	1164	880	2	95	2e-34	  132
transcripts_v2_198|arylsulfatase	sp|P50430|ARSB_RAT	44.68	526	219	12	88	1560	40	528	4e-135	  415
Locus_13799_Transcript_1/2_Confidence_1.000_Length_2090_transcripts_v2_199|novel	sp|B3EWZ6|MLRP2_ACRMI	74.78	694	173	2	15	2090	5742	6435	0.0	 1090
Locus_13799_Transcript_2/2_Confidence_1.000_Length_2085_transcripts_v2_200|novel	sp|B3EWZ6|MLRP2_ACRMI	75.93	457	108	2	15	1379	5742	6198	0.0	  743
transcripts_v2_201|rbm25	sp|P49756|RBM25_HUMAN	42.25	213	92	2	250	822	85	288	4e-35	  146
Locus_14763_Transcript_1/1_Confidence_1.000_Length_2080_transcripts_v2_202|thioredoxin	sp|Q99MD6|TRXR3_MOUSE	60.58	548	215	1	62	1705	72	618	0.0	  668
Locus_13599_Transcript_1/9_Confidence_0.364_Length_2079_transcripts_v2_203|annexin	sp|P20073|ANXA7_HUMAN	44.94	158	75	1	795	322	154	299	3e-32	  134
Locus_1050_Transcript_1/1_Confidence_1.000_Length_2076_transcripts_v2_204|glutamine	sp|Q54WR9|GLNA3_DICDI	36.91	596	350	7	1948	194	45	625	2e-126	  399
Locus_15100_Transcript_1/2_Confidence_1.000_Length_2075_transcripts_v2_205|succinyl-	sp|P36967|SUCA_DICDI	73.75	301	76	1	999	1901	15	312	7e-108	  337
Locus_15100_Transcript_2/2_Confidence_1.000_Length_2075_transcripts_v2_206|succinyl-	sp|Q9YGD2|SUCA_COLLI	76.32	304	72	0	1080	169	2	305	4e-119	  365
transcripts_v2_207|na+	sp|P25169|AT1B1_ARTSF	30.72	306	154	13	1980	1198	21	313	4e-26	  114
Locus_1344_Transcript_1/2_Confidence_1.000_Length_2069_transcripts_v2_208|ubiquitin	sp|Q5T6F2|UBAP2_HUMAN	35.79	285	138	19	983	1720	795	1073	9e-13	75.9
transcripts_v2_209|ccr4-not	sp|O75175|CNOT3_HUMAN	65.74	216	71	2	1042	1689	540	752	8e-62	  225
Locus_1344_Transcript_2/2_Confidence_1.000_Length_2063_transcripts_v2_210|ubiquitin	sp|Q5T6F2|UBAP2_HUMAN	35.79	285	138	19	977	1714	795	1073	9e-13	75.9
transcripts_v2_212|nucleoredoxin	sp|Q503L9|NXN_DANRE	41.91	377	207	5	1	1113	46	416	2e-94	  305
Locus_1642_Transcript_1/3_Confidence_0.625_Length_2058_transcripts_v2_213|follistatin-like	sp|Q8BFR2|FSTL5_MOUSE	29.74	464	294	10	8	1348	397	845	7e-52	  196
Locus_13432_Transcript_1/1_Confidence_1.000_Length_2052_transcripts_v2_214|cytochrome	sp|P03945|COX1_NEUCR	97.31	557	15	0	297	1967	1	557	0.0	  915
transcripts_v2_215|alpha	sp|P07192|MAL3_DROME	36.96	514	275	13	377	1786	23	531	8e-96	  313
transcripts_v2_216|wd	sp|Q6PAX7|WDR1B_XENLA	48.99	447	220	6	2038	716	162	606	7e-143	  437
Locus_1985_Transcript_1/3_Confidence_0.750_Length_2037_transcripts_v2_217|coagulation	sp|P00734|THRB_HUMAN	41.79	268	134	8	1203	1973	362	618	4e-54	  201
transcripts_v2_218|loc443652	sp|Q63207|FA10_RAT	38.40	250	135	8	1206	1955	231	461	9e-48	  180
Locus_14794_Transcript_1/6_Confidence_0.667_Length_2037_transcripts_v2_219|alpha	sp|Q64319|SLC31_RAT	37.08	542	302	13	368	1891	113	649	3e-110	  354
transcripts_v2_221|serine	sp|Q0P594|PP2AB_BOVIN	91.91	309	25	0	47	973	1	309	0.0	  592
transcripts_v2_222|scavenger	sp|Q8NDA2|HMCN2_HUMAN	31.97	244	147	5	34	723	4160	4398	1e-25	  117
transcripts_v2_223|member	sp|Q5R8Z8|RAB14_PONAB	88.37	215	24	1	60	704	2	215	1e-132	  396
